product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency
Prod159,Cus005,Mark004,2018-12-14,1,287,"INR"
Prod159,Cus006,Mark004,2018-12-14,70,79560,"INR"
Prod159,Cus007,Mark004,2018-12-14,1,222,"INR"
Prod159,Cus006,Mark004,2018-12-17,2,2245,"INR"
Prod159,Cus006,Mark004,2018-12-18,12,12102,"INR"
Prod159,Cus020,Mark004,2018-12-18,1,241,"INR"
Prod159,Cus020,Mark004,2018-12-19,12,16972,"INR"
Prod159,Cus005,Mark004,2018-12-20,1,144,"INR"
Prod159,Cus006,Mark004,2018-12-20,12,16759,"INR"
Prod159,Cus031,Mark005,2018-12-21,1,162,"INR"
Prod159,Cus033,Mark005,2018-12-21,4,3056,"INR"
Prod159,Cus005,Mark004,2018-12-27,12,10324,"INR"
Prod159,Cus005,Mark004,2018-12-28,23,20361,"INR"
Prod159,Cus020,Mark004,2019-01-02,23,33940,"INR"
Prod159,Cus033,Mark005,2019-01-03,5,3644,"INR"
Prod159,Cus005,Mark004,2019-01-03,1,144,"INR"
Prod159,Cus020,Mark004,2019-01-03,1,241,"INR"
Prod159,Cus005,Mark004,2019-01-04,1,162,"INR"
Prod159,Cus006,Mark004,2019-01-04,12,16759,"INR"
Prod159,Cus006,Mark004,2019-01-07,23,25278,"INR"
Prod159,Cus005,Mark004,2019-01-08,7,5819,"INR"
Prod159,Cus006,Mark004,2019-01-08,12,12102,"INR"
Prod159,Cus005,Mark004,2019-01-09,1,144,"INR"
Prod159,Cus006,Mark004,2019-01-09,1,157,"INR"
Prod159,Cus006,Mark004,2019-01-10,12,12102,"INR"
Prod159,Cus033,Mark005,2019-01-11,3,1880,"INR"
Prod159,Cus006,Mark004,2019-01-11,47,43639,"INR"
Prod159,Cus001,Mark001,2019-01-14,20,7389,"INR"
Prod159,Cus006,Mark004,2019-01-14,4,4037,"INR"
Prod159,Cus005,Mark004,2019-01-15,7,5819,"INR"
Prod159,Cus006,Mark004,2019-01-15,23,25278,"INR"
Prod159,Cus006,Mark004,2019-01-16,12,12102,"INR"
Prod159,Cus005,Mark004,2019-01-17,1,144,"INR"
Prod159,Cus033,Mark005,2019-01-18,3,1764,"INR"
Prod159,Cus005,Mark004,2019-01-18,1,144,"INR"
Prod159,Cus006,Mark004,2019-01-18,35,42037,"INR"
Prod159,Cus020,Mark004,2019-01-18,1,1449,"INR"
Prod159,Cus005,Mark004,2019-01-21,1,144,"INR"
Prod159,Cus005,Mark004,2019-01-22,1,144,"INR"
Prod159,Cus005,Mark004,2019-01-23,1,431,"INR"
Prod159,Cus006,Mark004,2019-01-23,12,12417,"INR"
Prod159,Cus020,Mark004,2019-01-23,12,16972,"INR"
Prod159,Cus031,Mark005,2019-01-24,3,1875,"INR"
Prod159,Cus005,Mark004,2019-01-24,12,10468,"INR"
Prod159,Cus033,Mark005,2019-01-25,2,1528,"INR"
Prod159,Cus006,Mark004,2019-01-25,13,16759,"INR"
Prod159,Cus005,Mark004,2019-01-28,1,144,"INR"
Prod159,Cus006,Mark004,2019-01-28,24,25278,"INR"
Prod159,Cus006,Mark004,2019-01-29,1,0,"INR"
Prod159,Cus020,Mark004,2019-01-29,1,241,"INR"
Prod159,Cus001,Mark001,2019-01-30,40,14778,"INR"
Prod159,Cus006,Mark004,2019-01-30,1,157,"INR"
Prod159,Cus005,Mark004,2019-01-31,1,144,"INR"
Prod159,Cus006,Mark004,2019-01-31,13,12102,"INR"
Prod159,Cus033,Mark005,2019-02-01,3,2231,"INR"
Prod159,Cus005,Mark004,2019-02-01,1,144,"INR"
Prod159,Cus005,Mark004,2019-02-04,1,162,"INR"
Prod159,Cus006,Mark004,2019-02-04,35,37125,"INR"
Prod159,Cus020,Mark004,2019-02-04,1,241,"INR"
Prod159,Cus006,Mark004,2019-02-05,12,12102,"INR"
Prod159,Cus020,Mark004,2019-02-05,1,486,"INR"
Prod159,Cus031,Mark005,2019-02-06,3,1875,"INR"
Prod159,Cus005,Mark004,2019-02-06,1,144,"INR"
Prod159,Cus006,Mark004,2019-02-06,1,157,"INR"
Prod159,Cus020,Mark004,2019-02-06,23,33940,"INR"
Prod159,Cus005,Mark004,2019-02-07,12,10181,"INR"
Prod159,Cus033,Mark005,2019-02-08,4,2704,"INR"
Prod159,Cus006,Mark004,2019-02-08,59,61745,"INR"
Prod159,Cus005,Mark004,2019-02-11,1,287,"INR"
Prod159,Cus020,Mark004,2019-02-12,1,486,"INR"
Prod159,Cus005,Mark004,2019-02-13,12,10324,"INR"
Prod159,Cus006,Mark004,2019-02-13,1,157,"INR"
Prod159,Cus020,Mark004,2019-02-13,12,16968,"INR"
Prod159,Cus033,Mark005,2019-02-15,5,3644,"INR"
Prod159,Cus001,Mark001,2019-02-15,53,19704,"INR"
Prod159,Cus005,Mark004,2019-02-15,1,449,"INR"
Prod159,Cus006,Mark004,2019-02-15,60,62602,"INR"
Prod159,Cus006,Mark004,2019-02-18,14,14250,"INR"
Prod159,Cus006,Mark004,2019-02-19,1,468,"INR"
Prod159,Cus008,Mark005,2019-02-20,12,13773,"INR"
Prod159,Cus006,Mark004,2019-02-20,3,2639,"INR"
Prod159,Cus020,Mark004,2019-02-20,23,33940,"INR"
Prod159,Cus005,Mark004,2019-02-21,1,431,"INR"
Prod159,Cus006,Mark004,2019-02-21,3,3106,"INR"
Prod159,Cus020,Mark004,2019-02-21,1,241,"INR"
Prod159,Cus033,Mark005,2019-02-22,3,1995,"INR"
Prod159,Cus005,Mark004,2019-02-22,1,144,"INR"
Prod159,Cus020,Mark004,2019-02-22,1,241,"INR"
Prod159,Cus006,Mark004,2019-02-25,47,50556,"INR"
Prod159,Cus032,Mark009,2019-02-25,12,9120,"INR"
Prod159,Cus005,Mark004,2019-02-26,2,1454,"INR"
Prod159,Cus006,Mark004,2019-02-26,1,157,"INR"
Prod159,Cus020,Mark004,2019-02-26,1,968,"INR"
Prod159,Cus005,Mark004,2019-02-27,12,10324,"INR"
Prod159,Cus006,Mark004,2019-02-27,1,157,"INR"
Prod159,Cus020,Mark004,2019-02-27,1,241,"INR"
Prod159,Cus033,Mark005,2019-03-01,3,1880,"INR"
Prod159,Cus006,Mark004,2019-03-01,12,16759,"INR"
Prod159,Cus007,Mark004,2019-03-01,1,222,"INR"
Prod159,Cus005,Mark004,2019-03-05,1,144,"INR"
Prod159,Cus006,Mark004,2019-03-05,1,157,"INR"
Prod159,Cus020,Mark004,2019-03-06,12,16968,"INR"
Prod159,Cus005,Mark004,2019-03-07,1,144,"INR"
Prod159,Cus020,Mark004,2019-03-07,1,241,"INR"
Prod159,Cus033,Mark005,2019-03-08,3,2116,"INR"
Prod159,Cus020,Mark004,2019-03-11,1,241,"INR"
Prod159,Cus005,Mark004,2019-03-12,3,2907,"INR"
Prod159,Cus006,Mark004,2019-03-12,23,25278,"INR"
Prod159,Cus005,Mark004,2019-03-13,1,162,"INR"
Prod159,Cus005,Mark004,2019-03-14,23,20361,"INR"
Prod159,Cus006,Mark004,2019-03-14,1,157,"INR"
Prod159,Cus033,Mark005,2019-03-15,3,1995,"INR"
Prod159,Cus005,Mark004,2019-03-15,1,144,"INR"
Prod159,Cus006,Mark004,2019-03-15,35,40741,"INR"
Prod159,Cus020,Mark004,2019-03-15,1,241,"INR"
Prod159,Cus006,Mark004,2019-03-18,12,12102,"INR"
Prod159,Cus006,Mark004,2019-03-19,2,2245,"INR"
Prod159,Cus020,Mark004,2019-03-19,1,968,"INR"
Prod159,Cus005,Mark004,2019-03-20,1,287,"INR"
Prod159,Cus020,Mark004,2019-03-20,12,16968,"INR"
Prod159,Cus005,Mark004,2019-03-21,1,144,"INR"
Prod159,Cus006,Mark004,2019-03-21,23,25278,"INR"
Prod159,Cus033,Mark005,2019-03-22,4,2935,"INR"
Prod159,Cus006,Mark004,2019-03-22,12,15463,"INR"
Prod159,Cus020,Mark004,2019-03-22,1,241,"INR"
Prod159,Cus005,Mark004,2019-03-26,13,11634,"INR"
Prod159,Cus006,Mark004,2019-03-26,7,6903,"INR"
Prod159,Cus005,Mark004,2019-03-27,2,1454,"INR"
Prod159,Cus006,Mark004,2019-03-27,24,25435,"INR"
Prod159,Cus006,Mark004,2019-03-28,35,36310,"INR"
Prod159,Cus033,Mark005,2019-03-29,2,1176,"INR"
Prod159,Cus006,Mark004,2019-03-29,23,25278,"INR"
Prod159,Cus020,Mark004,2019-03-29,1,486,"INR"
Prod159,Cus005,Mark004,2019-04-01,1,144,"INR"
Prod159,Cus020,Mark004,2019-04-01,1,241,"INR"
Prod159,Cus031,Mark005,2019-04-02,3,1829,"INR"
Prod159,Cus005,Mark004,2019-04-02,2,1454,"INR"
Prod159,Cus006,Mark004,2019-04-02,2,1551,"INR"
Prod159,Cus008,Mark005,2019-04-03,33,0,"INR"
Prod159,Cus005,Mark004,2019-04-03,12,10324,"INR"
Prod159,Cus020,Mark004,2019-04-03,23,33940,"INR"
Prod159,Cus006,Mark004,2019-04-04,33,0,"INR"
Prod159,Cus020,Mark004,2019-04-04,1,481,"INR"
Prod159,Cus033,Mark005,2019-04-05,2,1176,"INR"
Prod159,Cus005,Mark004,2019-04-08,1,144,"INR"
Prod159,Cus006,Mark004,2019-04-08,12,12306,"INR"
Prod159,Cus005,Mark004,2019-04-09,17,14690,"INR"
Prod159,Cus020,Mark004,2019-04-09,1,241,"INR"
Prod159,Cus020,Mark004,2019-04-10,1,241,"INR"
Prod159,Cus006,Mark004,2019-04-11,12,12102,"INR"
Prod159,Cus033,Mark005,2019-04-12,2,1644,"INR"
Prod159,Cus006,Mark004,2019-04-12,12,15463,"INR"
Prod159,Cus006,Mark004,2019-04-15,47,50556,"INR"
Prod159,Cus032,Mark009,2019-04-15,12,9120,"INR"
Prod159,Cus005,Mark004,2019-04-16,5,4361,"INR"
Prod159,Cus020,Mark004,2019-04-17,12,16968,"INR"
Prod159,Cus033,Mark005,2019-04-18,2,1644,"INR"
Prod159,Cus006,Mark004,2019-04-23,58,61588,"INR"
Prod159,Cus006,Mark004,2019-04-24,2,1611,"INR"
Prod159,Cus020,Mark004,2019-04-24,1,241,"INR"
Prod159,Cus005,Mark004,2019-04-25,12,10472,"INR"
Prod159,Cus006,Mark004,2019-04-25,48,46769,"INR"
Prod159,Cus020,Mark004,2019-04-25,1,241,"INR"
Prod159,Cus033,Mark005,2019-04-26,3,1880,"INR"
Prod159,Cus005,Mark004,2019-04-26,12,10181,"INR"
Prod159,Cus006,Mark004,2019-04-26,12,15625,"INR"
Prod159,Cus005,Mark004,2019-04-29,1,144,"INR"
Prod159,Cus006,Mark004,2019-04-29,13,13713,"INR"
Prod159,Cus006,Mark004,2019-04-30,23,25278,"INR"
Prod159,Cus020,Mark004,2019-04-30,24,34181,"INR"
Prod159,Cus033,Mark005,2019-05-03,2,1644,"INR"
Prod159,Cus005,Mark004,2019-05-03,1,287,"INR"
Prod159,Cus005,Mark004,2019-05-07,7,5815,"INR"
Prod159,Cus006,Mark004,2019-05-07,2,1611,"INR"
Prod159,Cus006,Mark004,2019-05-08,1,486,"INR"
Prod159,Cus033,Mark005,2019-05-10,3,1880,"INR"
Prod159,Cus005,Mark004,2019-05-10,1,144,"INR"
Prod159,Cus006,Mark004,2019-05-10,35,40741,"INR"
Prod159,Cus007,Mark004,2019-05-10,2,2014,"INR"
Prod159,Cus005,Mark004,2019-05-13,1,144,"INR"
Prod159,Cus020,Mark004,2019-05-13,1,241,"INR"
Prod159,Cus005,Mark004,2019-05-14,7,5815,"INR"
Prod159,Cus006,Mark004,2019-05-15,1,324,"INR"
Prod159,Cus020,Mark004,2019-05-16,1,241,"INR"
Prod159,Cus033,Mark005,2019-05-17,3,1880,"INR"
Prod159,Cus005,Mark004,2019-05-17,1,287,"INR"
Prod159,Cus007,Mark004,2019-05-17,3,2773,"INR"
Prod159,Cus006,Mark004,2019-05-20,27,28505,"INR"
Prod159,Cus005,Mark004,2019-05-21,5,4361,"INR"
Prod159,Cus006,Mark004,2019-05-21,24,25440,"INR"
Prod159,Cus006,Mark004,2019-05-22,1,162,"INR"
Prod159,Cus020,Mark004,2019-05-22,12,16968,"INR"
Prod159,Cus005,Mark004,2019-05-23,1,144,"INR"
Prod159,Cus006,Mark004,2019-05-23,2,1014,"INR"
Prod159,Cus033,Mark005,2019-05-24,3,1995,"INR"
Prod159,Cus006,Mark004,2019-05-24,12,15463,"INR"
Prod159,Cus006,Mark004,2019-05-27,27,28505,"INR"
Prod159,Cus005,Mark004,2019-05-28,8,7273,"INR"
Prod159,Cus008,Mark005,2019-05-29,12,13773,"INR"
Prod159,Cus020,Mark004,2019-05-29,23,33940,"INR"
Prod159,Cus033,Mark005,2019-05-31,2,1292,"INR"
Prod159,Cus005,Mark004,2019-05-31,1,144,"INR"
Prod159,Cus006,Mark004,2019-05-31,3,3227,"INR"
Prod159,Cus006,Mark004,2019-06-03,35,37583,"INR"
Prod159,Cus005,Mark004,2019-06-04,12,10181,"INR"
Prod159,Cus006,Mark004,2019-06-04,7,6454,"INR"
Prod159,Cus005,Mark004,2019-06-05,12,10181,"INR"
Prod159,Cus020,Mark004,2019-06-06,12,16968,"INR"
Prod159,Cus033,Mark005,2019-06-07,3,2116,"INR"
Prod159,Cus001,Mark001,2019-06-07,47,17241,"INR"
Prod159,Cus005,Mark004,2019-06-07,1,144,"INR"
Prod159,Cus006,Mark004,2019-06-07,35,40741,"INR"
Prod159,Cus020,Mark004,2019-06-07,1,241,"INR"
Prod159,Cus007,Mark004,2019-06-07,1,1787,"INR"
Prod159,Cus005,Mark004,2019-06-11,12,10324,"INR"
Prod159,Cus020,Mark004,2019-06-11,1,241,"INR"
Prod159,Cus006,Mark004,2019-06-12,12,12102,"INR"
Prod159,Cus008,Mark005,2019-06-13,12,13773,"INR"
Prod159,Cus033,Mark005,2019-06-14,4,2935,"INR"
Prod159,Cus006,Mark004,2019-06-14,12,15463,"INR"
Prod159,Cus006,Mark004,2019-06-17,35,37380,"INR"
Prod159,Cus007,Mark004,2019-06-17,2,2065,"INR"
Prod159,Cus005,Mark004,2019-06-18,8,7273,"INR"
Prod159,Cus006,Mark004,2019-06-18,1,1292,"INR"
Prod159,Cus020,Mark004,2019-06-18,1,486,"INR"
Prod159,Cus001,Mark001,2019-06-19,47,17241,"INR"
Prod159,Cus005,Mark004,2019-06-20,2,1454,"INR"
Prod159,Cus006,Mark004,2019-06-20,47,49486,"INR"
Prod159,Cus033,Mark005,2019-06-21,3,2116,"INR"
Prod159,Cus006,Mark004,2019-06-21,42,40741,"INR"
Prod159,Cus007,Mark004,2019-06-24,1,1032,"INR"
Prod159,Cus005,Mark004,2019-06-25,7,5819,"INR"
Prod159,Cus001,Mark001,2019-06-26,100,36940,"INR"
Prod159,Cus005,Mark004,2019-06-26,2,0,"INR"
Prod159,Cus006,Mark004,2019-06-26,5,4514,"INR"
Prod159,Cus033,Mark005,2019-06-28,4,2583,"INR"
Prod159,Cus007,Mark004,2019-06-28,1,1236,"INR"
Prod159,Cus005,Mark004,2019-07-01,2,1454,"INR"
Prod159,Cus005,Mark004,2019-07-02,18,15995,"INR"
Prod159,Cus006,Mark004,2019-07-02,23,24208,"INR"
Prod159,Cus006,Mark004,2019-07-03,2,1611,"INR"
Prod159,Cus005,Mark004,2019-07-04,2,1454,"INR"
Prod159,Cus006,Mark004,2019-07-04,47,50556,"INR"
Prod159,Cus033,Mark005,2019-07-05,4,2583,"INR"
Prod159,Cus006,Mark004,2019-07-05,12,15463,"INR"
Prod159,Cus007,Mark004,2019-07-05,1,1648,"INR"
Prod159,Cus020,Mark004,2019-07-08,1,241,"INR"
Prod159,Cus005,Mark004,2019-07-09,12,10477,"INR"
Prod159,Cus006,Mark004,2019-07-09,3,3227,"INR"
Prod159,Cus008,Mark005,2019-07-10,12,13773,"INR"
Prod159,Cus005,Mark004,2019-07-10,20,17454,"INR"
Prod159,Cus033,Mark005,2019-07-12,4,2468,"INR"
Prod159,Cus006,Mark004,2019-07-12,58,63319,"INR"
Prod159,Cus007,Mark004,2019-07-12,1,1444,"INR"
Prod159,Cus005,Mark004,2019-07-15,58,46833,"INR"
Prod159,Cus032,Mark009,2019-07-15,12,9120,"INR"
Prod159,Cus005,Mark004,2019-07-16,15,13093,"INR"
Prod159,Cus006,Mark004,2019-07-16,35,36310,"INR"
Prod159,Cus008,Mark005,2019-07-17,12,13773,"INR"
Prod159,Cus005,Mark004,2019-07-17,12,10181,"INR"
Prod159,Cus005,Mark004,2019-07-18,1,144,"INR"
Prod159,Cus006,Mark004,2019-07-18,23,25278,"INR"
Prod159,Cus033,Mark005,2019-07-19,4,2935,"INR"
Prod159,Cus005,Mark004,2019-07-19,53,42472,"INR"
Prod159,Cus006,Mark004,2019-07-19,12,15463,"INR"
Prod159,Cus020,Mark004,2019-07-19,1,241,"INR"
Prod159,Cus007,Mark004,2019-07-19,2,2269,"INR"
Prod159,Cus006,Mark004,2019-07-22,70,74917,"INR"
Prod159,Cus032,Mark009,2019-07-22,12,9120,"INR"
Prod159,Cus005,Mark004,2019-07-23,15,13088,"INR"
Prod159,Cus006,Mark004,2019-07-23,24,22903,"INR"
Prod159,Cus020,Mark004,2019-07-23,1,241,"INR"
Prod159,Cus005,Mark004,2019-07-24,12,10181,"INR"
Prod159,Cus006,Mark004,2019-07-24,35,37380,"INR"
Prod159,Cus005,Mark004,2019-07-25,7,5819,"INR"
Prod159,Cus033,Mark005,2019-07-26,7,4699,"INR"
Prod159,Cus006,Mark004,2019-07-26,58,66019,"INR"
Prod159,Cus032,Mark009,2019-07-29,12,9120,"INR"
Prod159,Cus005,Mark004,2019-07-30,23,20366,"INR"
Prod159,Cus006,Mark004,2019-07-30,23,25278,"INR"
Prod159,Cus008,Mark005,2019-07-31,23,27546,"INR"
Prod159,Cus006,Mark004,2019-08-01,23,25278,"INR"
Prod159,Cus033,Mark005,2019-08-02,4,3056,"INR"
Prod159,Cus006,Mark004,2019-08-02,12,15463,"INR"
Prod159,Cus007,Mark004,2019-08-02,1,1236,"INR"
Prod159,Cus006,Mark004,2019-08-05,7,6454,"INR"
Prod159,Cus005,Mark004,2019-08-06,3,2907,"INR"
Prod159,Cus005,Mark004,2019-08-07,12,10181,"INR"
Prod159,Cus006,Mark004,2019-08-07,23,25278,"INR"
Prod159,Cus020,Mark004,2019-08-07,27,39032,"INR"
Prod159,Cus033,Mark005,2019-08-09,4,3056,"INR"
Prod159,Cus006,Mark004,2019-08-09,38,43968,"INR"
Prod159,Cus006,Mark004,2019-08-12,12,12102,"INR"
Prod159,Cus007,Mark004,2019-08-12,1,264,"INR"
Prod159,Cus006,Mark004,2019-08-13,1,968,"INR"
Prod159,Cus020,Mark004,2019-08-13,1,241,"INR"
Prod159,Cus006,Mark004,2019-08-14,47,49486,"INR"
Prod159,Cus006,Mark004,2019-08-15,23,25278,"INR"
Prod159,Cus033,Mark005,2019-08-16,4,2583,"INR"
Prod159,Cus006,Mark004,2019-08-16,23,25278,"INR"
Prod159,Cus005,Mark004,2019-08-19,1,144,"INR"
Prod159,Cus005,Mark004,2019-08-20,5,4366,"INR"
Prod159,Cus006,Mark004,2019-08-20,25,24190,"INR"
Prod159,Cus020,Mark004,2019-08-20,1,241,"INR"
Prod159,Cus020,Mark004,2019-08-22,1,241,"INR"
Prod159,Cus033,Mark005,2019-08-23,5,3644,"INR"
Prod159,Cus006,Mark004,2019-08-23,12,15463,"INR"
Prod159,Cus007,Mark004,2019-08-23,1,1444,"INR"
Prod159,Cus006,Mark004,2019-08-26,12,12306,"INR"
Prod159,Cus005,Mark004,2019-08-27,3,2907,"INR"
Prod159,Cus006,Mark004,2019-08-27,3,3227,"INR"
Prod159,Cus008,Mark005,2019-08-28,12,13773,"INR"
Prod159,Cus006,Mark004,2019-08-29,23,25278,"INR"
Prod159,Cus020,Mark004,2019-08-29,1,241,"INR"
Prod159,Cus033,Mark005,2019-08-30,3,1764,"INR"
Prod159,Cus006,Mark004,2019-08-30,12,15463,"INR"
Prod159,Cus006,Mark004,2019-09-03,1,324,"INR"
Prod159,Cus005,Mark004,2019-09-04,12,10181,"INR"
Prod159,Cus033,Mark005,2019-09-06,3,2116,"INR"
Prod159,Cus006,Mark004,2019-09-06,12,15463,"INR"
Prod159,Cus007,Mark004,2019-09-06,3,3093,"INR"
Prod159,Cus032,Mark009,2019-09-09,12,9120,"INR"
Prod159,Cus005,Mark004,2019-09-10,12,10181,"INR"
Prod159,Cus006,Mark004,2019-09-10,39,40931,"INR"
Prod159,Cus007,Mark004,2019-09-10,1,264,"INR"
Prod159,Cus006,Mark004,2019-09-11,23,25278,"INR"
Prod159,Cus005,Mark004,2019-09-12,12,10181,"INR"
Prod159,Cus033,Mark005,2019-09-13,3,2231,"INR"
Prod159,Cus006,Mark004,2019-09-13,12,15463,"INR"
Prod159,Cus020,Mark004,2019-09-13,1,241,"INR"
Prod159,Cus007,Mark004,2019-09-13,2,2477,"INR"
Prod159,Cus006,Mark004,2019-09-16,23,24208,"INR"
Prod159,Cus005,Mark004,2019-09-17,5,4366,"INR"
Prod159,Cus006,Mark004,2019-09-17,5,4560,"INR"
Prod159,Cus008,Mark005,2019-09-18,12,13773,"INR"
Prod159,Cus006,Mark004,2019-09-18,70,75833,"INR"
Prod159,Cus033,Mark005,2019-09-20,1,940,"INR"
Prod159,Cus006,Mark004,2019-09-20,23,27565,"INR"
Prod159,Cus007,Mark004,2019-09-20,3,3505,"INR"
Prod159,Cus006,Mark004,2019-09-23,35,37380,"INR"
Prod159,Cus005,Mark004,2019-09-24,3,2907,"INR"
Prod159,Cus033,Mark005,2019-09-27,2,1292,"INR"
Prod159,Cus006,Mark004,2019-09-27,12,15463,"INR"
Prod159,Cus006,Mark004,2019-09-30,2,1611,"INR"
Prod159,Cus005,Mark004,2019-10-01,8,7273,"INR"
Prod159,Cus005,Mark004,2019-10-02,12,10181,"INR"
Prod159,Cus006,Mark004,2019-10-02,5,4838,"INR"
Prod159,Cus020,Mark004,2019-10-02,1,241,"INR"
Prod159,Cus033,Mark005,2019-10-04,2,1528,"INR"
Prod159,Cus006,Mark004,2019-10-04,12,15463,"INR"
Prod159,Cus020,Mark004,2019-10-04,1,241,"INR"
Prod159,Cus006,Mark004,2019-10-07,2,1611,"INR"
Prod159,Cus007,Mark004,2019-10-07,4,2306,"INR"
Prod159,Cus006,Mark004,2019-10-09,12,12102,"INR"
Prod159,Cus033,Mark005,2019-10-11,2,1412,"INR"
Prod159,Cus006,Mark004,2019-10-11,12,15463,"INR"
Prod159,Cus006,Mark004,2019-10-15,47,49486,"INR"
Prod159,Cus020,Mark004,2019-10-16,1,241,"INR"
Prod159,Cus006,Mark004,2019-10-17,2,1611,"INR"
Prod159,Cus020,Mark004,2019-10-17,1,241,"INR"
Prod159,Cus033,Mark005,2019-10-18,3,1880,"INR"
Prod159,Cus006,Mark004,2019-10-18,23,24852,"INR"
Prod159,Cus005,Mark004,2019-10-22,5,4366,"INR"
Prod159,Cus006,Mark004,2019-10-22,23,22579,"INR"
Prod159,Cus005,Mark004,2019-10-24,12,10181,"INR"
Prod159,Cus006,Mark004,2019-10-24,23,24208,"INR"
Prod159,Cus020,Mark004,2019-10-24,1,241,"INR"
Prod159,Cus033,Mark005,2019-10-25,2,1056,"INR"
Prod159,Cus006,Mark004,2019-10-25,12,15463,"INR"
Prod159,Cus020,Mark004,2019-10-25,1,481,"INR"
Prod159,Cus007,Mark004,2019-10-25,1,208,"INR"
Prod159,Cus006,Mark004,2019-10-28,13,13917,"INR"
Prod159,Cus005,Mark004,2019-10-29,5,4366,"INR"
Prod159,Cus006,Mark004,2019-10-29,47,50556,"INR"
Prod159,Cus008,Mark005,2019-10-30,12,13773,"INR"
Prod159,Cus005,Mark004,2019-10-30,23,20361,"INR"
Prod159,Cus033,Mark005,2019-10-31,1,940,"INR"
Prod159,Cus006,Mark004,2019-10-31,12,12102,"INR"
Prod159,Cus005,Mark004,2019-11-04,23,20361,"INR"
Prod159,Cus006,Mark004,2019-11-04,3,0,"INR"
Prod159,Cus020,Mark004,2019-11-05,1,241,"INR"
Prod159,Cus033,Mark005,2019-11-08,3,1764,"INR"
Prod159,Cus006,Mark004,2019-11-08,35,40741,"INR"
Prod159,Cus007,Mark004,2019-11-08,1,412,"INR"
Prod159,Cus006,Mark004,2019-11-11,3,3227,"INR"
Prod159,Cus032,Mark009,2019-11-11,12,9120,"INR"
Prod159,Cus005,Mark004,2019-11-12,3,2907,"INR"
Prod159,Cus020,Mark004,2019-11-12,1,241,"INR"
Prod159,Cus033,Mark005,2019-11-15,2,1056,"INR"
Prod159,Cus006,Mark004,2019-11-15,70,80417,"INR"
Prod159,Cus007,Mark004,2019-11-15,1,1444,"INR"
Prod159,Cus020,Mark004,2019-11-18,1,481,"INR"
Prod159,Cus005,Mark004,2019-11-19,5,4366,"INR"
Prod159,Cus006,Mark004,2019-11-20,23,25278,"INR"
Prod159,Cus033,Mark005,2019-11-22,2,1644,"INR"
Prod159,Cus006,Mark004,2019-11-22,12,15463,"INR"
Prod159,Cus007,Mark004,2019-11-22,1,829,"INR"
Prod159,Cus005,Mark004,2019-11-26,5,4366,"INR"
Prod159,Cus006,Mark004,2019-11-26,28,27417,"INR"
Prod159,Cus008,Mark005,2019-11-27,12,13773,"INR"
Prod159,Cus006,Mark004,2019-11-27,70,74764,"INR"
Prod159,Cus005,Mark004,2019-11-28,23,20361,"INR"
Prod159,Cus033,Mark005,2019-11-29,3,2352,"INR"
Prod159,Cus006,Mark004,2019-11-29,52,61046,"INR"
Prod159,Cus020,Mark004,2019-11-29,1,486,"INR"
Prod159,Cus007,Mark004,2019-11-29,1,208,"INR"
Prod159,Cus006,Mark004,2019-12-02,12,12102,"INR"
Prod159,Cus006,Mark004,2019-12-03,2,1611,"INR"
Prod159,Cus020,Mark004,2019-12-03,1,241,"INR"
Prod159,Cus033,Mark005,2019-12-06,3,1995,"INR"
Prod159,Cus006,Mark004,2019-12-06,12,15463,"INR"
Prod159,Cus007,Mark004,2019-12-06,2,2065,"INR"
Prod159,Cus032,Mark009,2019-12-09,12,9120,"INR"
Prod159,Cus001,Mark001,2019-12-10,60,24458,"INR"
Prod159,Cus005,Mark004,2019-12-10,20,17454,"INR"
Prod159,Cus006,Mark004,2019-12-10,47,50556,"INR"
Prod159,Cus020,Mark004,2019-12-10,1,241,"INR"
Prod159,Cus005,Mark004,2019-12-11,12,10181,"INR"
Prod159,Cus020,Mark004,2019-12-11,12,16968,"INR"
Prod159,Cus005,Mark004,2019-12-12,1,144,"INR"
Prod159,Cus006,Mark004,2019-12-12,2,1014,"INR"
Prod159,Cus033,Mark005,2019-12-13,5,3407,"INR"
Prod159,Cus006,Mark004,2019-12-13,35,46394,"INR"
Prod159,Cus007,Mark004,2019-12-13,1,1648,"INR"
Prod159,Cus006,Mark004,2019-12-16,18,18273,"INR"
Prod159,Cus005,Mark004,2019-12-17,8,7273,"INR"
Prod159,Cus006,Mark004,2019-12-17,93,101106,"INR"
Prod159,Cus020,Mark004,2019-12-17,1,727,"INR"
Prod159,Cus005,Mark004,2019-12-18,12,10181,"INR"
Prod159,Cus006,Mark004,2019-12-18,25,26889,"INR"
Prod159,Cus006,Mark004,2019-12-19,2,1611,"INR"
Prod159,Cus033,Mark005,2019-12-20,3,1764,"INR"
Prod159,Cus006,Mark004,2019-12-20,47,58495,"INR"
Prod159,Cus007,Mark004,2019-12-20,1,417,"INR"
Prod159,Cus006,Mark004,2019-12-23,7,6454,"INR"
Prod159,Cus005,Mark004,2019-12-30,12,10181,"INR"
Prod159,Cus008,Mark005,2020-01-03,12,13773,"INR"
Prod159,Cus006,Mark004,2020-01-03,23,24208,"INR"
Prod159,Cus006,Mark004,2020-01-06,12,12102,"INR"
Prod159,Cus007,Mark004,2020-01-06,1,620,"INR"
